"year","y","iso2c","GOOG_Airport","GOOG_Currency","GOOG_Deportation","GOOG_Discrimination","GOOG_Economy","GOOG_Embassy","GOOG_Emigration","GOOG_Euro","GOOG_Exchange.rate","GOOG_Family.reunification","GOOG_Flight","GOOG_Gold","GOOG_Human.migration","GOOG_Human.trafficking","GOOG_Immigration","GOOG_IOM","GOOG_International.student","GOOG_Map","GOOG_Money","GOOG_Passport","GOOG_Pound.sterling","GOOG_Refugee","GOOG_Refugee.camp","GOOG_Remittance","GOOG_Right.of.asylum","GOOG_Smuggling","GOOG_Travel","GOOG_Travel.visa","GOOG_UNHCR","GOOG_United.States.Dollar","GOOG_Welfare","GOOG_Work.permit","USER_Pop"
2020,-0.707728018618172,"CG",-1.46767049121915,-2.15836452739886,NA,-2.65132495455491,-1.14528103193836,-1.35472519064757,-2.81400459978254,0.101644633148628,-2.86229517162776,NA,-1.13347420683433,-2.26834206957183,-2.31830250888946,NA,-1.64346196809131,-2.54934203029323,1.03502674198231,-0.660095246607419,2.0257682761876,-0.404925297028929,-2.44393643967731,-2.93501482564717,NA,NA,-2.25976715851526,NA,-1.4260291774397,-2.34237685403569,-2.31014718722551,1.43168473836448,NA,NA,0.501414053019195
2021,-0.600833084310906,"CG",-1.76903346399653,-2.1207943687349,NA,-2.45866981590641,-1.24860755009122,-1.45207827208169,-2.81400459978254,1.03209579953799,-2.86229517162776,NA,-1.43280304704318,-2.26834206957183,-2.31830250888946,NA,-1.46831257318935,-2.54934203029323,1.63421101763932,-0.859303160164291,1.90669721746828,-0.209468582882045,-2.52321724255209,-2.93501482564717,NA,NA,-2.25976715851526,NA,-1.25123446154877,-2.34237685403569,-2.31014718722551,1.51813696352982,NA,NA,0.498042278542435
2011,-2.5490667846342,"CN",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,-2.63671933109272,"CN",0.0839136802491574,0.0746491376405718,0.240773077881676,-0.235593689900078,-0.124518122592695,-0.162430742187872,0,-0.0187693197655405,-0.207564141301798,NA,0.201858752503567,0.0673504024563218,0.113157515934492,0.196969435453548,0.176116537763159,0.0337641796032075,0.17825760150166,0.0751555477808346,0.0300503380639703,-0.0317314266105249,-0.0548640948553949,0.632867422008645,0.0640423663270955,-0.0682392919486521,1.23403582944467,-0.0950281889470168,0.0932158554460627,-0.0757195334710297,-0.30045067309058,-0.130681545286412,0.0320745904471698,0.278193146182899,-0.0583788828488019
2013,-2.74792968205682,"CN",0.7094698211251,0.539283518902907,0.342417711030304,-0.226315464127401,0.00777487978068114,0.175272504856541,0.635205451297589,0.316186041327811,0.117746814927256,NA,0.821200761820506,0.500930098656664,0.601769619949462,0.361453060609054,0.823302783573822,0.542994906699382,0.698184974589903,0.494711471344804,0.277872061222542,0.261553930606821,0.48574245291645,0.403255162457361,0.42467967305279,0.299112909930924,0.130279357238145,-0.221809831927308,0.692495643996556,0.415254600061532,0.418072724962739,0.21914007125305,0.0965868065249611,0.886044594398445,-1.003094593685
2014,-3.03574962224968,"CN",0.946094262264737,0.959504627553916,0.140839769475126,-0.163671977182234,0.259743094021595,0.18223826163752,0.752890529369528,0.545329448482879,0.218722186558859,NA,1.24635174172163,0.770649954480285,1.24971557927129,1.10319779205715,1.0913497523541,1.02450431651439,1.15354907521057,1.02510453501193,0.583983087675088,0.485301860940004,0.685030128565377,0.286025071244151,1.5052524850431,0.392439315336616,0.555099908299265,-0.280056107338714,0.945474267155237,0.527636173785475,1.02005828393718,0.598741228079682,0.0998695880168341,1.41544480092372,-1.37631978130286
2015,-3.03681838745774,"CN",1.33067949094454,1.45621687269652,1.5896425446397,-0.00553895290054995,0.644692582935336,0.480175771773456,-0.344155588265837,1.13027382252946,0.423306378261888,NA,1.70618608679676,1.17231100273465,2.15189841014555,1.51242817599369,1.32138228749385,1.90218953057918,1.5850850033868,1.56068833439078,0.967779248205272,0.886988188068145,0.993522904307274,2.77671925268907,2.91919971203593,1.18510001222056,1.2672350011039,0.0867763238497488,1.43305612702793,0.927076555597818,2.08569358317227,1.20223741323889,0.555281165404944,1.66327252234064,-2.48637257316193
2016,-2.41741137837327,"CN",2.073207162265,1.5445456716088,0.996584699337676,0.30134221299688,0.871009857200763,0.268636280123032,1.13830219503096,1.15985652758101,0.437437893016174,NA,2.14430799424505,1.63357527477932,1.47429256023454,1.1785433455851,1.76334846739528,2.20118497855232,1.999044853395,1.5458272570847,1.52101670078324,1.2000206894527,1.60717788642862,2.74176532382395,2.49956934819765,1.29416419321552,1.27374459315721,-0.266816141656006,1.9632516240918,1.09253115008406,2.36104984274805,1.46037540921292,0.375914997701945,1.68333203421099,-2.23926649937363
2017,-2.95053431280538,"CN",2.60657258230082,1.68331949215033,0.275815205671882,-0.217122533051021,1.45898524654398,0.0408020043154549,1.16026951365998,1.20544067404202,0.399908024888887,NA,2.40070680818575,1.83604966459668,-0.652452989733391,1.69466976797212,1.83850227644235,1.35702397881978,1.79252440462832,1.96170728722514,1.57138308435126,1.29726904831776,1.73877351074079,2.55881750380819,2.82962771389921,0.881075555381062,1.5399148182412,-0.0358902459818884,2.09447131796231,1.24191901365323,2.40103597889763,1.64192371180846,-0.883585027489975,2.05042517960392,-2.55072261692639
2018,-3.49732312028163,"CN",2.61301075962161,1.9276348229279,0.692239327569765,-0.174574357204234,1.64700015076337,0.391316962142138,0.778678446271039,1.28568474196901,0.745898175432416,NA,2.4192510409194,1.9513363137718,-1.26886637606195,1.83727290903314,2.00013531577156,1.54211162630422,1.96423782135594,1.98234628534046,1.71983150051619,1.30818327467666,1.70330493035385,2.29660699481854,1.82855219310777,1.09470972187208,1.30567170794497,-0.157884474971861,2.17532393369184,1.3113148831868,2.24434732625368,1.85475373416021,0.14159311625366,2.33746502073861,-2.39802663568854
2019,-3.49732312028163,"CN",2.77934977828849,1.98839799605792,1.2770950691549,-0.155034853182826,1.82552572191879,0.922634055314498,1.40225068315065,1.419036197571,0.762509428565269,NA,2.58013340414334,2.15646063965362,0,1.76541152022194,2.02816667554649,1.68558462127767,2.14625880060936,2.11317006350483,1.98990326296382,1.35874540642276,1.85743180434153,2.36110387618179,1.60306846414862,1.1937054235947,1.33049919966546,0.0704824947267544,2.25012559104947,1.44526231649686,1.680550795776,1.9162350296728,0.810688746145371,2.69768543418033,-1.90739182861024
2020,-3.49732312028163,"CN",2.00956667871167,1.60169183317442,1.68379647975265,0.235178659464578,1.91681241529685,1.05572669713002,0.937256320613924,1.14665249782922,0.618261567628695,NA,2.04922354079684,2.36767501804895,2.19728374018197,1.47162617167824,2.27941967499268,0.708144053311461,2.30707454118683,2.00151375178169,1.95920067564585,0.766011423023059,1.64173557535425,2.18513312835542,2.68719940562202,1.20223741323889,1.31816250236951,-0.0623384182941693,1.68573937069225,0.697171330859671,1.97801407344413,1.75561981952116,1.00471595270311,2.33746502073861,-1.79789548665784
2021,-4.12808382046044,"CN",1.50438858395787,1.60861083953562,1.06143023006473,0.0218540165979019,1.82300720953131,0.719613753748109,1.45215791914965,1.11819127355784,0.55168325820313,NA,1.51010036317872,2.44912945130611,2.01971923496563,1.5400302752838,2.09714111877924,2.14248727677643,2.19472170283337,1.98663758489247,1.9677649381578,0.621192327488108,1.52268164739008,2.10773505032245,1.98555230952302,1.03292556074395,1.08898039814022,-0.263533360164133,1.43822249520461,0.252629052230633,1.26748354834656,1.73422405255612,0.985976781378241,2.21106671734372,-2.0111312409755
2011,-1.45675671977093,"DZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,-1.52300743979759,"DZ",-0.0251948648175137,-0.196652081719867,-0.122079735584689,-0.320973682053048,0,-0.203808339177362,0,0,0.0611610014947992,0.164621472475688,0.0937600691976259,0.0761983093460417,-0.222285091791305,0.123986646114713,-0.2568285088584,0,0.198182723283337,-0.150296669371224,-0.1330713131876,-0.137931208426253,-0.0173796519099465,0.736240020257722,0,0.489932033419369,-0.113029478203589,0.11461355478216,-0.0848383333026979,0,0.713240671116086,0.0576417709843695,0,-0.322275662304903,0.203660708529182
2014,-1.6355110057039,"DZ",0.0528617732623079,-0.185844670790165,1.04024672335058,-0.138862408090275,0,-0.67734219378937,0,0,-0.215748104697471,-0.289520569572207,0.279291795379175,0.0943740187162589,-0.64703972320476,0.0505575910503042,-0.605593687385713,0,0.381279501230319,0.106865728792105,-0.13654885181527,-0.0691428568295742,0.124067963661058,0.53300487106442,0,0.403728134966735,-0.0179731653380857,0.138070913688004,-0.00526150850760243,0,0.452228617315093,0.289855342100997,0,-0.452247540603837,0.644842053374634
2016,-1.22665241758588,"DZ",0.24013401178979,0.0834494456097959,1.70628991446343,0.180896910170581,0,-0.883967324115987,0,0,0.114478532697956,-0.143293137046039,0.494040719033217,0.41300239181917,-0.411054982917041,-0.109496700523121,-0.638221488421005,0,0.587442785944122,-0.0154110000230925,-0.0403080359775462,0.131704471909816,0.493165427598348,1.64098817836386,0,0.62555453957661,0.346523844803286,0.298387803016121,0.148467052275819,0,0.307927020789355,0.647003826950674,0,-0.194317493590313,1.04158967378997
2017,-0.991587346374801,"DZ",0.351149892573998,0.0500517849457927,0.0600420409668669,-0.3861291582566,2.70430281437365,-0.560047860361697,2.8575697115539,2.73153464633528,0.0239681687350453,-0.00855778842113575,0.863179317933503,0.319245183474846,-3.12479203138772,-0.889865673644224,-0.425613675703305,3.06628608235978,0.547235630555361,0.0226801375571321,-0.0434770080806811,0.215902279083155,0.541100113984762,0.965349067723827,2.86229517162776,0.105769506015073,-0.0225173883719385,0.233365285839844,0.414935930988294,3.36055872200354,0.322958116952741,0.759525878577318,0.767844323767062,-0.346953649417204,1.14225468288555
2018,-1.07544392691611,"DZ",0.55755863991692,0.310232285542582,1.49436513282103,-0.0153707299139354,3.42166847980232,-0.530961246485506,3.53371065441832,3.36055872200354,0.9275218180679,0.0565964830562955,1.12512531917973,0.459907305946799,-3.93020651381875,-2.86229517162776,-0.158305526779181,3.8854689254082,0.721368196662755,0.166871730112474,0.0460281357873512,0.268336965978036,0.832019785432883,0.998906046260451,3.1295936447329,-0.228830947186459,0.371403844405214,-0.0442158671500427,0.587938253374689,4.01557991536857,0.81401632091853,1.15550695464948,2.53636494706348,0.530245883203011,1.16756469818555
2019,-1.07544392691611,"DZ",0.688476923369186,0.464588655507723,1.3676455940378,0.18724130399291,3.75148231594248,-0.607260283616837,3.47671093475236,3.64958613106389,1.04677070477678,0.00707596850103798,1.35247189521277,0.573952816906997,-3.93020651381875,-2.86229517162776,-0.315118125149937,3.80247330935222,0.802586524804142,0.330654986524678,0.157159061342685,0.355634127615679,0.938599192050981,1.43208097004791,3.5853507763012,0.186095262902465,0.671631294525096,-0.250069908519093,0.683762390849754,3.96523524953262,0.867348073077802,1.28391813627516,3.28316679061399,0.150551589867439,1.35694293684778
2020,-1.07544392691611,"DZ",0.22399363773056,0.362823990459273,0.744325546136926,0.6811783404275,3.48938152137507,-0.700422400873197,3.25491809786551,3.62350449965516,0.585368753920806,-0.188555799103814,0.901591703854615,0.936305509155996,-3.93020651381875,-2.86229517162776,-0.657355335325982,3.79878408506905,1.03600874600797,0.42244807883131,0.287256527595972,0.110567398206601,0.911270109181894,1.18348791669332,3.50437730373117,-0.246518001823693,0.264526841787499,-0.375056474167381,0.164175826446637,3.25809653802148,0.962241115618244,1.55355381661123,3.61020407304935,0.302477419997146,1.44513739633634
2021,-0.98558894084447,"DZ",0.109171213688996,0.356594605087267,0.570467984471742,1.12312134993677,3.25491809786551,-0.851351919993756,3.52888112701711,3.69570429662247,0.156836211418162,-0.117406750157749,0.910419444798081,0.865289098079077,-3.93020651381875,-2.86229517162776,-0.51994371851629,3.93505602705699,1.30164785405243,0.360422310478701,0.298592975126511,0.186638749709717,0.940843257442239,1.04497167036493,3.17887857266274,0.916885571656733,0.383615499393762,-0.382344782023768,0.170833345155595,3.31664322924654,1.00462687147546,1.79077005586941,3.56454654947501,0,1.45683152863579
2011,-1.86794419441206,"EG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,-1.6608871176031,"EG",0.0462349766821215,-0.239111514582146,-1.99192337734904,-0.0975765770410986,-0.0719965399848885,-0.127398494355825,-0.11773403646486,0.433545203902813,-0.135453107006587,0.182036290781465,0.0884260698186454,-0.46225034584198,-0.0867696267164833,0.0936704560876918,0,0.661013079667322,0,-0.131791717948296,0,0.170379321132952,0,0,0.888863808720849,0.874536460533363,0.103066781939498,-0.0733632115932787,0.0355993927681479,-0.0163905852538326,0,0,-0.010769776697898,0.0486224885485996,0.0364206359361974
2013,-1.36339156851533,"EG",0.0602557324129498,-0.126988096510399,-1.52371275585531,-0.0957800187626169,-0.105737932416179,-0.27343004974458,-0.155174767770424,0.0839136802491574,-0.0566531179395853,0.0141605311526156,0.149965015798681,-0.61623314184445,-0.0867696267164833,0.0936704560876918,0,0.774436825424729,0,-0.178298750195433,0,0.207495234484209,0,0,1.0576311298764,-1.09542249330001,0.532863124806993,-0.125957886799829,0.0471896940496184,0.011315629452434,0,0.601625196012965,-0.214203415165046,0.021360609731622,0.136076632589277
2014,-1.57839377595362,"EG",0.0984992216613461,-0.550534079740036,-1.38434102354818,-0.028118686261849,-0.181457465887209,-0.469130284905432,-0.400382008209415,0.0173555206707534,-0.255951733709423,0.385685298577898,0.205585946272965,-0.910070691789785,-0.181789783316919,0.109326761691105,0,0.510674725923543,0,-0.0873518099221982,0,0.396629537009993,0,0,0.461795072964252,-1.31737248966847,0.259087540103139,-0.240252291611988,0.263905626184764,0.136550630369752,0,0.455877926982087,-0.271086042295646,0.157911240101374,0.260018524753542
2015,-1.55141719756869,"EG",0.34855022589548,-0.307001432854418,-1.71545038943198,0.0289353434443931,0.248205074530756,-0.438429171198522,-0.0131528924964732,0.551176919289558,-0.0713324960874833,0.538283183062096,0.318884387561141,-0.978013143012084,0.0688155508020291,-0.0293069855212009,0,0.758369172340778,0,-0.118251160823671,0,0.643511155291981,0,0,1.21864937066994,-1.17838879109583,0.152480694212093,-0.334504427592052,0.453499494087446,0.358240891088015,0,1.00528034887589,-0.185855609677011,0.070528484053254,0.391440187843374
2016,-1.34368575091044,"EG",0.127554141709045,-0.0261784511540022,-1.34188982784256,0.020981370677581,-0.0155572521612717,-0.641063684629894,-0.0264810919282275,0.897344880297957,-0.0364574052839728,0.538283183062096,0.273775584703854,-0.129671315455181,-0.162049702930942,0.217211016302493,0,0.37771446939041,0,-0.190271499890523,0,0.487181654085918,0,0,1.14360667341311,-1.36835192727675,0.0996840576530211,-0.288081179907689,0.438028888504368,0.329424439241765,0,2.30192480904797,-0.390298268828243,0.0164715807305322,0.496385331133557
2017,-1.16023246970302,"EG",0.268180476382028,0.00396731457443356,-2.72073073830787,-1.17090522359663,-0.874049553454827,-0.362755983335498,-0.0365951286533004,1.01185552657483,-0.509687988090349,0.970796203392333,0.456053196078013,-0.336218461718189,-3.3953255966318,-0.142550021391297,3.74954290258876,0.405339361487439,3.58991574360047,-0.104891503627477,2.84805126923474,0.824642810393056,2.34237685403569,3.61687639885776,-0.580157928402846,-1.42207053428517,0.149261323715359,-1.03505367941689,0.565912149633481,-0.775946534686717,3.62130001042413,2.31014718722551,-2.66151720132096,-1.07199823753228,0.580897758477854
2018,-1.67611204570209,"EG",0.477605091851929,-0.136055985993614,-1.62874099040026,-3.92370369470127,-0.32554115258715,-0.149800195753686,0.257740013711381,1.10303758993907,-0.314550804469957,1.21413209031945,0.662162422799501,-0.437377566351056,-3.54806084805573,0.0561566799861946,3.98690389898031,0.616201227955779,3.97921888375163,-0.0722529509747255,3.70589557149058,0.781609379225011,3.10030039614341,4.15039002350448,-2.46882645855929,-1.82422985425884,0.0258679710822238,-4.10517677055146,0.66850439760508,-3.92696039008276,3.99300966956708,1.56765285806091,-3.83329406584641,-3.90559978035113,0.610395867222908
2019,-1.67611204570209,"EG",0.66902077461464,-0.115767656544725,-1.30116758892117,-3.92370369470127,0.0191122704632967,-0.212114003969291,0.226977821828052,1.48870936654796,-0.154554668300718,1.46392070665731,0.935542565435459,-0.204650214459777,-3.54806084805573,0.124741721124916,3.95263903814567,0.762776925355779,3.95738123033386,-0.0039910653232087,4.02299152914866,0.98991544244216,3.23887257038298,4.14124704296171,-2.46882645855929,-1.82422985425884,0.142791321849366,-4.10517677055146,0.931063891336629,-3.92696039008276,4.20479113185287,2.03903200334196,-3.83329406584641,-3.90559978035113,0.81841681338547
2020,-1.67611204570209,"EG",0.205166772998757,-0.331618397166022,-1.54895387378242,-3.92370369470127,0.00385178813787723,-0.540185950455128,-0.0675658787015374,1.464719730579,-0.57602530195244,0.793990950881363,0.188982936925968,0.217714287892928,-3.54806084805573,0.164723060537654,3.65813100062348,0.338159304037402,3.95580299699595,-0.0180865828182567,4.06916778403764,0.566582423811596,3.05078910400943,3.88377291740354,-2.46882645855929,-1.82422985425884,-0.324386238286178,-4.10517677055146,0.592981064500635,-3.92696039008276,3.92696039008276,1.97242949798354,-3.83329406584641,-3.90559978035113,1.04646395302001
2021,-1.88421592258799,"EG",0.281660191629796,-0.0635955196743797,-1.52371275585531,-3.92370369470127,-0.552539923925793,-0.544659030019314,-0.103141628106446,1.7603420313625,-0.621118604240545,0.587025774623826,0.226535457839276,0.230393014067456,-3.54806084805573,0.375920168986793,3.56687961945214,0.403241253210745,4.01706663920104,-0.0851808221388504,4.1280389050461,0.999391491745183,3.11505427840496,3.91551525027147,-2.46882645855929,-1.82422985425884,-0.0982645246119127,-4.10517677055146,0.870968815521258,-3.92696039008276,3.92207136108167,1.85050566966112,-3.83329406584641,-3.90559978035113,1.04350654481717
2011,-0.972532582963902,"GH",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,-0.766808404283591,"GH",-0.263949928132179,-0.0878334703148394,-0.0920976481788904,-0.272530267431179,-0.184627356587878,-0.434810472318927,-0.448661047843842,0.128051926859897,-0.0709142766156819,NA,-0.0901154607900483,-0.246451921115326,-0.347428117353416,-0.545783089386544,-0.291608315708726,-0.0173242500637214,-0.234454369392767,-0.116736866467004,-0.0201570962431425,-0.23168173633246,0.0101400179305986,-0.251692519611652,-0.303569808678665,-0.353459604619942,0.226116124777213,-0.420999021169201,-0.290812230246303,-0.356948641291251,-0.630530611600146,0.149831018682742,-0.243136472757431,-0.31542322613104,0.17110193089545
2013,-0.967688192887469,"GH",-0.325141903392033,-0.180977075267113,-0.602372155921012,-0.10992020515288,-0.284609024783663,-0.534678471677661,-0.00854267966376709,0.0740347844638585,-0.256275724014154,NA,-0.0709239605862742,-0.169947857190057,-0.353940252896461,-0.275692461630491,-0.0268557714999527,0.0370887361413428,-0.253705830239069,-0.165366072813229,0.0197588029317043,-0.266062885155738,0.0877584819926285,-0.549012471734555,-0.336345300850542,0.189901809197446,-0.0344149586086173,-0.418045856185546,-0.271234471034923,-0.436835577059048,-1.10024410077067,0.195169699271804,0.297488427618594,-0.245562424602623,0.510557236163887
2014,-0.748014733244678,"GH",-0.347834050221146,-0.0266284771794504,-0.649373287754745,0.0341097187652164,-0.16302557851378,-0.612347470579252,-0.0704764971558391,0.598656337139023,0.034425730218222,NA,0.0302306423157229,-0.227360996249836,-0.497734881159928,-0.542141689980156,-0.193406082346903,-0.364873972880197,-0.150881015926563,-0.231413661650866,0.191880871733274,-0.0154371697865399,0.656190514827445,-0.624699722798857,-0.445778134533697,0.169167697547727,1.15218084563598,-0.257646415852065,-0.275397558838237,-0.427836560208357,-0.918051484728615,0.864543614016143,-0.257728881115845,-0.279882882938065,0.749643305683571
2015,-0.717383388264548,"GH",-0.387334811764947,-0.0595478420714091,-0.193545700110143,-0.0488855885695234,-0.296748884603366,-0.727917380301663,-0.384172487986289,1.0483011596747,0.126918478181493,NA,-0.0190681723599228,-0.247657292395041,-0.205461674312401,-0.116431227407269,-0.321058778662469,-0.426080101558096,-0.121257996795371,-0.334960232046697,0.315663356095586,0.0522272943482684,1.17623745069865,-0.661887235295702,-0.878201760951028,0.287575729068898,0.364492748953388,-0.132666503731001,-0.278182610490819,-0.426046434063489,-1.26073251118247,1.43646903439441,-0.114196948086031,-0.0682579306731375,0.963337996984091
2016,-0.613231295004605,"GH",-0.346400604833643,-0.142369396008604,0.263639700897565,-0.0285972591206346,-0.409285030897734,-1.13323548363191,0.0334591264978759,1.00549687528584,-0.357958506775119,NA,-0.0360563982228653,-0.221469060560675,-0.414540374817019,-0.341880817044149,-0.0194596527789068,-0.405259028766889,-0.158425943826243,-0.500703673024274,0.413996091095716,0.165509245709023,1.15076809996047,-0.64169152264009,-1.32884213899361,0.316402210145085,0.340716070151026,-0.478832675632777,-0.299321471515236,-0.44409355637282,-1.44287243143066,1.30670054693147,-0.326165430194373,-0.172394744008543,1.19489560100497
2017,-0.600531574018427,"GH",-0.397835643307008,-0.219497693450867,0.390437387564945,-0.0130971923687654,-0.388033120222692,-1.98485448995234,-0.37794659314041,1.12877659839424,-0.855033235381354,NA,-0.0862475825247643,-0.418199788449497,-3.58306045419701,0.109974474506833,-0.0960041958716631,0.0304468413736236,-0.340686914754861,-0.443302908380352,0.551785539809118,0.456334497301125,1.13123114096995,-0.694471126110498,-0.5230299828601,0.2606286361766,0.43260804249898,-0.981088125880707,-0.235862408188582,-0.449571821415812,-1.3072092770282,1.46176762620637,-1.50572592058423,-0.196194058624657,1.50166709541822
2018,-0.577456127492414,"GH",-0.322341251810681,-0.109585437239258,0.44021541406461,-0.107502525913245,-0.68910928099065,-0.858610503342812,-0.510485429852181,1.23851281334653,-0.912826066371844,NA,-0.0483700050220751,-0.480155539560537,-3.12718252721493,-0.229440814695291,-0.190487394850859,-0.567063071010707,-0.43263428308233,-0.460616360241672,0.726392652865085,0.551176919289558,1.16358385911639,-0.886401508786704,-1.03647668395916,0.842485912621954,-0.0170594379378639,-0.485119632088305,-0.276789115100753,-0.477422568821459,-1.40719258535976,1.57946738751537,-1.51860937629041,-0.126430771074946,1.63405019482566
2019,-0.577456127492414,"GH",-0.185340941575432,-0.0581543466813432,0.33355914182769,-0.102684632608463,-0.551749207289648,-0.687107147097264,-0.630822745313661,1.37909638659756,-0.936912009144464,NA,0.181904370277984,-0.422500130502813,-2.60843854575962,-0.375154711154105,0.0214487989981134,-0.0711740260051086,-0.490746455349735,-0.282456047712424,0.613077865465598,0.855210277014956,1.32221775258037,-0.934987403728585,-0.964565319677291,0.550275345802546,0.364492748953388,-0.349666525081718,-0.0975171915534198,-0.377181324995555,-1.1807596725046,1.81132260424672,-0.511545334397637,0.247185803446754,0.972950401556479
2020,-0.577456127492414,"GH",-0.507710293428946,-0.153030153062491,-0.256499145015093,-0.0175013217458569,-0.766975877709758,-0.907244307571342,-0.0128415427882542,1.23106158419698,-1.31212270889483,NA,-0.215171821522848,-0.350458796853987,-0.275436587397704,-0.53129638087335,-0.156111874533704,-0.537231482918472,-0.745970287287786,-0.39445280670937,0.535564959869979,0.633742517416226,1.18250470610856,-1.35760241073018,-1.46792512693248,0.669620058944962,0.184799314565703,-0.517161332537386,-0.331156547914096,-1.13884458651474,-1.62135103675258,1.75238069760718,-0.322238003890903,0.0228305526404131,1.93619548676765
2021,-0.59249578420061,"GH",-0.545442853003579,-0.0172276397691721,-0.141535762023925,0.120401241371962,-0.699495747441359,-1.27938260699811,0.2032810379105,1.37694408926634,-1.28298651433266,NA,-0.204976865608536,-0.381685031369199,-0.059032292154207,-0.250940084133511,0.315523673140661,-0.513990836619808,-0.610237974834435,-0.393091558507012,0.501104193916054,0.685226803886313,1.31949755069629,-1.14754078330926,-0.930460254619902,0.491325800471179,0.0966624450543385,-0.746739975553634,-0.227874294564999,-0.952954328507879,-1.8387577102879,1.88759197863423,-0.0645158018682217,-0.0233639891354478,2.10105378427614
2011,-1.12988964501289,"GT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
2012,-1.24391806370132,"GT",0.00488902900109001,-0.0879831560783049,0.118605066117798,0.0109554119383679,-0.0625605402593854,-0.0872589936802599,0.189717847782504,0.669184970786822,-0.153626677027178,-2.80904476420077,-0.0790738165979783,0,-0.209040188418149,0.187069039767225,-0.0359234029667308,-0.0348916291427543,-0.486357746421867,-0.0881525163411369,0.0327191343169125,-0.0134158169926726,-0.00571844034755731,-0.799777307343242,NA,0.150831029709594,-0.217708376621351,0.447867773613509,-0.0729166556475591,0.0874589377907752,-0.412988654568163,-0.0441377908257112,-0.168695127227753,-0.0074593811491841,0.27444250997367
2013,-1.12578662276172,"GT",-0.0164715807305322,-0.178689696231326,-0.0942519405948992,-0.0802446815094306,-0.118168279983917,-0.317927749144496,0.0857484245619747,-0.193257945229273,-0.282690496452559,-1.06805762034614,0.0244088570373836,-0.0620357540936606,-0.0929605234133111,0.30293177851585,0.0899280008653069,-0.543679925467775,-0.29800552833713,-0.0726247898444823,0.100433701681453,0.0306208859563286,0.107995223169246,0.0464829394618911,NA,-0.0821392601656294,0.246458236443848,0.224917602259292,-0.126592760152273,0.0509089782137435,0.287525907853978,-0.0249825633316227,-0.267485278812303,0.440611095879923,0.477012702135464
2014,-1.3183471425204,"GT",0.00488902900108978,-0.155932996828857,-0.0234007869946329,-0.0832331482605047,-0.190841324162441,-0.361390177889078,0.208063620065071,-0.262956374617275,-0.199642722652442,-1.35035299258529,0.0554547747007647,-0.041715196405404,-0.0111583393850698,0.207335895713043,0.175726238753936,-0.722265058710292,-0.182820095180405,0.0572362444875744,0.168822389176005,0.0972789067388378,0.189857901187137,-0.436109327913539,NA,-0.18073551363832,0.439534337172943,0.140919289024412,-0.106480607201684,0.0597332915898492,-0.397377972274985,0.0540282630140427,-0.0728123554749676,0.151429126863183,0.648626016350389
2015,-1.27231984944769,"GT",0.119937153790827,-0.212337292752535,-0.149399102698968,-0.157774038797452,-0.252195204920433,-0.402189962279292,0.0221362244677044,-0.00929202002532969,-0.040876387898122,-2.4068854442271,0.138243530097563,0.00339897451707016,-0.117616604766426,-0.115440681136609,0.00195840413538872,-1.1832286385029,-0.348873234422738,-0.0144321160545493,0.246686424570102,0.236276550916366,0.288575005987567,0.569894482704886,NA,-0.0548985258725112,0.504882902907259,0.105239442953519,-0.0338080877161096,0.0788769620817534,-0.280559190429797,0.282859210200502,-0.255483790610251,0.248734805856263,0.863084466967643
2016,-1.19661724415739,"GT",0.207296235929997,-0.257998986651063,0.047673469469357,0.106978505411321,-0.245887627555359,-0.773272420317876,0.106083972470296,0.728939901288837,-0.069086119089072,-0.70757050752105,0.250841251481399,-0.0548165486137766,-0.30967084261122,0.0904135208131054,0.007810709083232,-0.831180295366135,-1.06180377464175,-0.0812215210318671,0.288601199150626,0.284211237302779,0.299904646238019,0.185578888664261,NA,0.00760228688023279,0.638878088098332,0.331791635200905,0.00127775949510078,0.0649907429764035,-0.0263700545207002,0.14874325531674,-0.213433308767845,0.324059006115775,1.0592989400306
2017,-1.29421063266967,"GT",0.403219018737784,-1.96815004960585,0.0549973633462268,0.234578255651897,-3.91879867849056,0.600606126789556,-0.0477536203162081,0.096889666967507,-0.112951375615516,-1.08263088904745,0.333143179389693,-0.296375400552238,-2.00628513492288,0.0598837895810457,0.169126861539442,-0.684951274641779,-0.279109946873027,0.0572362444875744,0.514637413671603,0.361390177889078,0.092520893554651,0.0784100542496513,NA,0.193653122803505,0.474917472794629,1.11449305212436,0.0927357683902308,0.0294073973450817,0.15406144590046,0.278199803765073,-0.0888409082791094,0.52320410351175,1.15309647539381
